20220515_2202, 05/15/2022, 22:02, 77262674644.5, -15835299175.7, -4669938634.28, 0.5281283232381638
20220516_0702, 05/16/2022, 07:02, 76458193446.1, -15040032601.8, -4612505877.45, 0.5217975663935747
20220516_0802, 05/16/2022, 08:02, 76367434770.0, -14951396406.2, -4606041651.11, 0.5210868252609014
20220516_0902, 05/16/2022, 09:02, 76276398892.7, -14862705999.3, -4599560706.39, 0.5203746075076806
20220516_1002, 05/16/2022, 10:02, 76185084905.2, -14773961382.8, -4593062990.97, 0.5196609088672272
20220516_1102, 05/16/2022, 11:02, 76093491968.6, -14685162633.2, -4586548457.61, 0.5189457256420369
20220516_1202, 05/16/2022, 12:02, 76001619366.7, -14596309951.9, -4580017067.9, 0.5182290551113913
20220516_1302, 05/16/2022, 13:02, 75909466225.9, -14507403393.0, -4573468772.28, 0.5175108933438195
20220516_1402, 05/16/2022, 14:02, 75817262101.5, -14418664516.0, -4566919883.97, 0.5167930295870525
20220517_0002, 05/17/2022, 00:02, 74877263083.5, -13526128974.5, -4500325100.76, 0.5095134912643147
20220517_0102, 05/17/2022, 01:02, 74781678138.0, -13436584566.5, -4493570293.55, 0.5087771554042464
20220517_0202, 05/17/2022, 02:02, 74685801457.8, -13346987721.0, -4486797955.93, 0.5080392803051627
20220517_0302, 05/17/2022, 03:02, 74589632199.1, -13257338610.3, -4480008041.7, 0.5072998625536745
20220517_0402, 05/17/2022, 04:02, 74493169378.7, -13167637283.2, -4473200494.95, 0.5065588976858121
20220517_0502, 05/17/2022, 05:02, 74396412249.0, -13077884014.8, -4466375276.46, 0.5058163830694048
20220517_0602, 05/17/2022, 06:02, 74299359707.4, -12988078757.1, -4459532322.1, 0.5050723133686673
20220517_0702, 05/17/2022, 07:02, 74202010914.5, -12898221713.4, -4452671586.36, 0.504326685290419
20220517_0802, 05/17/2022, 08:02, 74104364998.4, -12808313063.4, -4445793021.55, 0.5035794953128921
20220517_0902, 05/17/2022, 09:02, 74006420918.7, -12718352838.5, -4438896568.21, 0.5028307386473783
20220517_1002, 05/17/2022, 10:02, 73908177791.6, -12628341221.9, -4431982178.01, 0.502080411726909
20220517_1102, 05/17/2022, 11:02, 73809634700.6, -12538278373.0, -4425049800.4, 0.5013285107556877
20220517_1202, 05/17/2022, 12:02, 73710790640.8, -12448164378.0, -4418099378.73, 0.500575031286975
20220517_1302, 05/17/2022, 13:02, 73611644738.5, -12357999450.1, -4411130865.67, 0.4998199698975952
20220517_1402, 05/17/2022, 14:02, 73512443842.8, -12268008253.6, -4404161613.57, 0.4990652070701395
20220517_1502, 05/17/2022, 15:02, 73412691926.8, -12177741830.6, -4397156788.83, 0.49830697208446467
20220517_1602, 05/17/2022, 16:02, 73312635265.4, -12087424898.1, -4390133711.46, 0.4975471428929115
20220517_1702, 05/17/2022, 17:02, 73212272821.8, -11997057550.6, -4383092323.11, 0.49678571492538715
20220517_1802, 05/17/2022, 18:02, 73111603608.6, -11906639934.6, -4376032568.95, 0.4960226840113831
20220517_1902, 05/17/2022, 19:02, 73010626631.4, -11816172198.4, -4368954393.82, 0.49525804595225664
20220517_2002, 05/17/2022, 20:02, 72909340861.6, -11725654466.9, -4361857740.21, 0.4944917963146947
20220517_2102, 05/17/2022, 21:02, 72807745348.2, -11635086942.4, -4354742556.2, 0.4937239312775241
20220517_2202, 05/17/2022, 22:02, 72705839020.7, -11544469728.3, -4347608781.61, 0.49295444614093475
20220517_2302, 05/17/2022, 23:02, 72603620915.2, -11453803030.6, -4340456363.81, 0.4921833370354571
20220518_0002, 05/18/2022, 00:02, 72501089976.0, -11363086981.7, -4333285243.86, 0.4914105994239432
20220518_0102, 05/18/2022, 01:02, 72398245168.8, -11272321741.3, -4326095364.45, 0.4906362289568963
20220518_0202, 05/18/2022, 02:02, 72295085424.0, -11181507445.6, -4318886665.87, 0.48986022104464777
20220518_0302, 05/18/2022, 03:02, 72191609779.3, -11090644333.8, -4311659096.09, 0.4890825719309252
20220518_0402, 05/18/2022, 04:02, 72087817035.9, -10999732445.1, -4304412586.61, 0.4883032761078276
20220518_0502, 05/18/2022, 05:02, 71983706275.5, -10908772073.6, -4297147088.66, 0.4875223302016809
20220518_0602, 05/18/2022, 06:02, 71879276371.1, -10817763338.3, -4289862539.03, 0.4867397292976445
20220518_0702, 05/18/2022, 07:02, 71774526216.9, -10726706385.6, -4282558876.1, 0.48595546866815603
20220518_0802, 05/18/2022, 08:02, 71669454787.2, -10635601440.2, -4275236043.92, 0.4851695442126738
20220518_0902, 05/18/2022, 09:02, 71564060932.3, -10544448627.5, -4267893978.07, 0.4843819509299988
20220518_1002, 05/18/2022, 10:02, 71458343611.9, -10453248176.4, -4260532621.84, 0.48359268466467115
20220518_1102, 05/18/2022, 11:02, 71352301690.6, -10362000242.1, -4253151912.03, 0.4828017405783129
20220518_1202, 05/18/2022, 12:02, 71245934084.0, -10270705032.9, -4245751789.1, 0.4820091142416741
20220518_1302, 05/18/2022, 13:02, 71139505509.6, -10179590031.4, -4238350673.63, 0.4812167791525275
20220518_1402, 05/18/2022, 14:02, 71032483889.0, -10088200870.1, -4230911580.63, 0.48042077780900455
20220518_1502, 05/18/2022, 15:02, 70925133168.5, -9996764970.24, -4223452885.4, 0.47962307988686925
20220518_1702, 05/18/2022, 17:02, 70709439780.2, -9813753674.78, -4208476430.72, 0.47802257477292365
20220518_1802, 05/18/2022, 18:02, 70601094888.5, -9722178747.13, -4200958549.77, 0.47721975862911103
20220518_1902, 05/18/2022, 19:02, 70492416239.0, -9630557838.77, -4193420808.98, 0.47641522644507245
20220518_2002, 05/18/2022, 20:02, 70383402654.3, -9538891151.72, -4185863143.38, 0.47560897333519736
20220518_2102, 05/18/2022, 21:02, 70274053009.3, -9447178941.54, -4178285491.77, 0.47480099483081817
