20200509_1702, 05/09/2020, 17:02, 100371609758.0, 1081236103.75, -5777766788.11, 0.6720923276329658
20200509_1747, 05/09/2020, 17:47, 100315131183.0, 1137480925.76, -5773735763.69, 0.6717180396771097
20200509_1832, 05/09/2020, 18:32, 100258556942.0, 1193724684.02, -5769699232.81, 0.6713433264114932
20200509_1917, 05/09/2020, 19:17, 100201886949.0, 1249967302.15, -5765657191.6, 0.6709681876156119
20200509_2002, 05/09/2020, 20:02, 100145121078.0, 1306208745.28, -5761609633.18, 0.6705926228051924
20200509_2047, 05/09/2020, 20:47, 100088259283.0, 1362448895.01, -5757556556.64, 0.6702166320258385
20200509_2132, 05/09/2020, 21:32, 100031301396.0, 1418687757.73, -5753497952.09, 0.6698402145174839
20200509_2217, 05/09/2020, 22:17, 99974247308.4, 1474925277.17, -5749433814.1, 0.6694633699139617
20200510_2217, 05/10/2020, 22:17, 98097177999.3, 3273364852.25, -5616434500.64, 0.6571773811557292
20200510_2302, 05/10/2020, 23:02, 98036888172.4, 3329524483.12, -5612184691.58, 0.656786241936524
20200511_0932, 05/11/2020, 09:32, 97182277336.7, 4115373566.62, -5552083611.56, 0.6512639567681249
20200511_1017, 05/11/2020, 10:17, 97120475129.6, 4171475489.91, -5547747312.33, 0.6508661824102232
20200511_1102, 05/11/2020, 11:02, 97058571135.1, 4227573041.22, -5543405198.77, 0.65046796254641
20200511_1147, 05/11/2020, 11:47, 96996565231.0, 4283666153.63, -5539057264.74, 0.6500692967751553
20200511_1232, 05/11/2020, 12:32, 96934457295.1, 4339754759.95, -5534703504.11, 0.649670184696161
20200511_1317, 05/11/2020, 13:17, 96872247181.5, 4395838813.53, -5530343909.1, 0.6492706257580231
20200511_1447, 05/11/2020, 14:47, 96747520067.1, 4507992866.99, -5521607200.95, 0.6484701665783049
20200511_1532, 05/11/2020, 15:32, 96685002750.1, 4564062793.1, -5517230070.56, 0.6480692650833976
20200511_1917, 05/11/2020, 19:17, 96370874035.2, 4844338279.54, -5495256437.03, 0.6460580250971374
20200511_2002, 05/11/2020, 20:02, 96307739000.8, 4900378055.67, -5490844070.81, 0.6456544277956553
20200511_2047, 05/11/2020, 20:47, 96244500543.3, 4956412591.28, -5486425807.77, 0.6452503795581712
20200511_2132, 05/11/2020, 21:32, 96181158536.2, 5012441816.19, -5482001641.59, 0.6448458799711537
20200511_2217, 05/11/2020, 22:17, 96117712923.4, 5068465597.75, -5477571570.83, 0.6444409290715492
20200511_2302, 05/11/2020, 23:02, 96054163483.8, 5124483948.26, -5473135582.56, 0.6440355258441818
20200512_2047, 05/12/2020, 20:47, 94165613397.7, 6746215036.42, -5341897758.83, 0.6320810007653652
20200513_0032, 05/13/2020, 00:32, 93830915967.5, 7025236064.02, -5318754281.68, 0.629980538669927
20200513_0117, 05/13/2020, 01:17, 93763651693.9, 7081016231.96, -5314107172.0, 0.6295590465623911
20200513_0202, 05/13/2020, 02:02, 93696278806.8, 7136788219.95, -5309453906.29, 0.6291370866857166
20200513_0247, 05/13/2020, 02:47, 93628797215.7, 7192551905.43, -5304794481.0, 0.6287146589009266
20200513_0332, 05/13/2020, 03:32, 93561206754.9, 7248307227.52, -5300128887.4, 0.6282917625994283
20200513_0417, 05/13/2020, 04:17, 93493507258.0, 7304054125.0, -5295457116.72, 0.6278683971698759
20200513_0547, 05/13/2020, 05:47, 93357780714.5, 7415522213.89, -5286095024.61, 0.6270202578902382
20200513_0632, 05/13/2020, 06:32, 93289753358.4, 7471243260.62, -5281404687.29, 0.626595482970065
