20210414_2126, 04/14/2021, 21:26, 70589534668.4, -8901524991.35, -4198925975.03, 0.47642635756859736
20210414_2156, 04/14/2021, 21:56, 70534949815.8, -8852860707.55, -4195107741.23, 0.4760229248415878
20210414_2226, 04/14/2021, 22:26, 70480281039.7, -8804185936.9, -4191284516.66, 0.47561908735173797
20210414_2256, 04/14/2021, 22:56, 70425528100.3, -8755500629.51, -4187456286.79, 0.47521484387597346
20210414_2326, 04/14/2021, 23:26, 70370690817.5, -8706804789.72, -4183623041.28, 0.47481019363537413
20210414_2356, 04/14/2021, 23:56, 70315769193.9, -8658098584.43, -4179784782.55, 0.4744051372006264
20210415_0026, 04/15/2021, 00:26, 70260762957.2, -8609381937.21, -4175941493.84, 0.4739996731164259
20210415_0056, 04/15/2021, 00:56, 70205781763.4, -8560751938.37, -4172100836.44, 0.4735946095916134
20210415_0126, 04/15/2021, 01:26, 70150606046.6, -8512014551.14, -4168247475.07, 0.47318832957173623
20210415_0156, 04/15/2021, 01:56, 70095345354.6, -8463266899.73, -4164389065.22, 0.47278164090308733
20210415_0226, 04/15/2021, 02:26, 70039999442.8, -8414508935.51, -4160525592.11, 0.47237454234520565
20210415_0256, 04/15/2021, 02:56, 69984568188.8, -8365740718.34, -4156657049.49, 0.47196703355938646
20210415_0326, 04/15/2021, 03:26, 69929051439.2, -8316962281.23, -4152783428.94, 0.47155911398083505
20210415_0356, 04/15/2021, 03:56, 69873449040.0, -8268173657.37, -4148904722.03, 0.47115078304263497
20210415_0426, 04/15/2021, 04:26, 69817760805.4, -8219374853.06, -4145020918.12, 0.47074203994700253
20210415_0456, 04/15/2021, 04:56, 69761986611.3, -8170565929.0, -4141132010.85, 0.4703328843511037
20210415_0526, 04/15/2021, 05:26, 69706126364.1, -8121746973.27, -4137237996.04, 0.4699233161376437
20210415_0556, 04/15/2021, 05:56, 69650179814.5, -8072917938.52, -4133338858.64, 0.46951333404993534
20210415_0626, 04/15/2021, 06:26, 69594146836.8, -8024078886.12, -4129434592.21, 0.46910293774002265
20210415_0656, 04/15/2021, 06:56, 69538027242.4, -7975229823.38, -4125525185.98, 0.4686921264015509
20210415_0726, 04/15/2021, 07:26, 69481820967.1, -7926370866.37, -4121610637.82, 0.46828090014076446
20210415_0756, 04/15/2021, 07:56, 69425527758.9, -7877501968.55, -4117690932.53, 0.4678692576919013
20210415_0826, 04/15/2021, 08:26, 69369147489.9, -7828623192.16, -4113766063.58, 0.46745719869985636
20210415_0856, 04/15/2021, 08:56, 69312679969.2, -7779734545.34, -4109836020.06, 0.46704472235120603
20210415_0926, 04/15/2021, 09:26, 69256125099.5, -7730836117.95, -4105900797.58, 0.46663182851854296
20210415_0956, 04/15/2021, 09:56, 69199482688.8, -7681927918.57, -4101960385.15, 0.4662185163850324
20210415_1026, 04/15/2021, 10:26, 69142752575.7, -7633009983.17, -4098014773.96, 0.4658047853599548
20210415_1056, 04/15/2021, 10:56, 69085934598.6, -7584082347.97, -4094063955.16, 0.46539063485330173
20210415_1126, 04/15/2021, 11:26, 69029028594.9, -7535145049.38, -4090107919.86, 0.4649760642704362
20210415_1156, 04/15/2021, 11:56, 68972034401.8, -7486198124.04, -4086146659.16, 0.46456107301745103
20210415_1226, 04/15/2021, 12:26, 68914951824.0, -7437241581.65, -4082180161.91, 0.46414566026655224
20210415_1256, 04/15/2021, 12:56, 68857780792.6, -7388275540.9, -4078208425.74, 0.4637298261119504
20210415_1326, 04/15/2021, 13:26, 68800520983.9, -7339299903.12, -4074231430.63, 0.4633135687971381
20210415_1356, 04/15/2021, 13:56, 68743172423.5, -7290314869.15, -4070249180.79, 0.46289688910768567
20210415_1426, 04/15/2021, 14:26, 68685734818.3, -7241320367.94, -4066261658.31, 0.4624797855148875
20210415_1456, 04/15/2021, 14:56, 68628208033.6, -7192316464.75, -4062268856.33, 0.4620622576439703
20210415_1526, 04/15/2021, 15:26, 68570591902.4, -7143303197.88, -4058270765.69, 0.46164430488782604
20210415_1556, 04/15/2021, 15:56, 68513001244.3, -7094378224.52, -4054275353.72, 0.4612267600969299
20210415_1626, 04/15/2021, 16:26, 68455206095.1, -7045346364.55, -4050266668.88, 0.4608079565885006
20210415_1656, 04/15/2021, 16:56, 68397321094.8, -6996305257.14, -4046252667.84, 0.46038872636155725
20210415_1726, 04/15/2021, 17:26, 68339346073.9, -6947254941.54, -4042233341.35, 0.45996906880105093
