20210424_0001, 267.2873961833404, 325.16461181640625, 131708.10892217324, 20561492.0, -31212390.0, 0.25023409647889705, 70.8499856406427
20210424_0002, 274.269667913147, 309.7454833984375, 133032.9511974895, 20561858.0, -31208144.0, 0.25021166891281177, 70.85447075326354
20210424_0003, 270.22730154472737, 312.3197326660156, 129049.43046553036, 20562220.0, -31203928.0, 0.25018939593345735, 70.85892742320789
20210424_0004, 261.28439749059, 323.99090576171875, 110744.56890944649, 20562584.0, -31199712.0, 0.2501671314828044, 70.86337656918037
20210424_0005, 270.7397592914025, 308.6000061035156, 102438.99472465925, 20562950.0, -31195464.0, 0.25014469649887044, 70.8678695475784
20210424_0006, 288.71125852244484, 251.96539306640625, 91578.1619858825, 20563312.0, -31191248.0, 0.2501224271735851, 70.87231891144711
20210424_0007, 294.8191294239713, 239.98663330078125, 124810.77739197959, 20563674.0, -31187030.0, 0.2501001478884597, 70.87677595202634
20210424_0008, 279.3181291145928, 272.4020080566406, 109067.68404113429, 20564038.0, -31182782.0, 0.250077709287715, 70.88126921311259
20210424_0009, 260.7351612902359, 323.1368713378906, 108179.22071392114, 20564402.0, -31178564.0, 0.25005543982503725, 70.88572648101419
20210424_0010, 279.91497009003535, 276.50909423828125, 116348.52448204951, 20564762.0, -31174346.0, 0.25003315689601124, 70.8901838010565
20210424_0011, 282.8590518127498, 262.0534362792969, 122012.29204918227, 20565128.0, -31170096.0, 0.2500107182367709, 70.89467738644561
20210424_0012, 295.28769435224075, 227.10220336914062, 77745.32975810365, 20565488.0, -31165878.0, 0.24998843778160246, 70.8991349663658
20210424_0013, 295.10269603849224, 229.0037384033203, 81610.81857258084, 20565852.0, -31161628.0, 0.2499659942190148, 70.90362874176947
20210424_0014, 291.47728572042143, 235.72540283203125, 91937.68214225915, 20566216.0, -31157378.0, 0.24994355186210523, 70.90812264499328
20210424_0015, 286.9498300612819, 252.12852478027344, 88800.40226332532, 20566574.0, -31153190.0, 0.2499214356116021, 70.9125595392586
20210424_0016, 291.5468324802086, 241.2386474609375, 82199.01971262513, 20566938.0, -31148940.0, 0.24989899578812963, 70.91705364042312
20210424_0017, 282.96722075382576, 69.3909683227539, 50734.68737094247, 20567316.0, -31144504.0, 0.24987556814986223, 70.92174192145247
