20220220_0001, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18517936.0, -35079084.0, 0.2656236189700372, 67.24516915968147
20220220_0002, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18518364.0, -35075356.0, 0.26560285355138985, 67.24904534932716
20220220_0003, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18519004.0, -35069764.0, 0.2655717007086133, 67.25487117843339
20220220_0004, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18519432.0, -35066036.0, 0.2655509371801696, 67.25875511539377
20220220_0005, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18519860.0, -35062308.0, 0.26553017450744776, 67.26264657945842
20220220_0006, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18520286.0, -35058576.0, 0.26550938265812585, 67.2665306171117
20220220_0007, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18520712.0, -35054848.0, 0.2654886151658345, 67.2704146510609
20220220_0008, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18521140.0, -35051120.0, 0.2654678546644367, 67.27429873546238
20220220_0009, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18521778.0, -35045524.0, 0.2654366792622831, 67.28013252896918
20220220_0010, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18522206.0, -35041796.0, 0.26541592065400954, 67.28402427573981
20220220_0011, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18522632.0, -35038064.0, 0.26539513296937306, 67.28790851010417
20220220_0012, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18523058.0, -35034332.0, 0.2653743460427811, 67.29180039015836
20220220_0013, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18523484.0, -35030604.0, 0.2653535834700555, 67.29569228902399
20220220_0014, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18523910.0, -35026872.0, 0.2653327980594215, 67.29957662155407
20220220_0015, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18524334.0, -35023140.0, 0.26531200706860314, 67.30346860002749
20220220_0016, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18524974.0, -35017544.0, 0.26528084642929145, 67.30931043309091
20220220_0017, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18525398.0, -35013812.0, 0.26526005733348074, 67.31320251195474
20220220_0018, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18525824.0, -35010080.0, 0.2652392753365799, 67.31709464183093
20220220_0019, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18526250.0, -35006348.0, 0.2652184940000271, 67.3209868227574
20220220_0020, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18526674.0, -35002616.0, 0.26519770717984514, 67.32487905477207
20220220_0021, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18527098.0, -34998884.0, 0.26517692121717007, 67.32877884754684
20220220_0022, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18527524.0, -34995152.0, 0.2651561421585814, 67.3326711281223
20220220_0023, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18528160.0, -34989552.0, 0.2651249538831832, 67.33851342011162
20220220_0024, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18528586.0, -34985816.0, 0.2651041531369171, 67.3424134512348
20220220_0025, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18529010.0, -34982084.0, 0.2650833704928402, 67.34631344808695
20220220_0026, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18529434.0, -34978348.0, 0.26506256502191095, 67.35020593277645
20220220_0027, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18529858.0, -34974616.0, 0.26504178379859356, 67.35410601080906
20220220_0028, 532.4517688579169, 25.171905517578125, 420509.01439435186, 18530282.0, -34970880.0, 0.26502097984912876, 67.35800619407408
