20210112_0001, 422.93525, 0.0972566157579422, 1503208.473
20210112_0002, 473.01560, 0.1166386753320694, 897116.405
20210112_0003, 388.15644, 0.13390308618545532, 2043359.163
20210112_0004, 412.03723, 0.10572715103626251, 572036.687
20210112_0005, 388.49978, 0.042339909821748734, 1329614.277
20210112_0006, 391.91387, 0.09830448776483536, 3150796.303
20210112_0007, 433.03884, 0.14188545942306519, 1083522.034
20210112_0008, 378.20619, 0.09864924103021622, 1210888.774
20210112_0009, 446.12541, 0.1353044956922531, 1629370.246
20210112_0010, 407.18323, 0.16767168045043945, 1473311.204
20210112_0011, 418.76319, 0.0874193012714386, 1135599.558
20210112_0012, 424.93907, 0.09154000133275986, 3692434.566
20210112_0013, 468.47977, 0.1125946044921875, 1952153.487
20210112_0014, 424.28764, 0.20463289320468903, 2004549.296
20210112_0015, 352.13028, 0.1837698370218277, 2607106.143
20210112_0016, 450.18302, 0.11076529324054718, 664145.159
20210112_0017, 403.06355, 0.08534926176071167, 1077318.444
20210112_0018, 364.01698, 0.02040332555770874, -1.933
20210112_0019, 376.06834, 0.10395568609237671, 998370.058
20210112_0020, 360.49470, 0.17016033828258514, 1028334.171
20210112_0021, 386.25092, 0.13751102983951569, 1445257.950
20210112_0022, 334.76981, 0.30822768807411194, 1479000.580
20210112_0023, 350.60286, 0.2735145390033722, 1333885.316
20210112_0024, 314.84351, 0.2528872787952423, 1359311.634
20210112_0025, 350.95975, 0.2783176600933075, 2384726.349
20210112_0026, 372.13414, 0.15075643360614777, 2824468.457
20210112_0027, 346.65471, 0.43827295303344727, 2235706.849
20210112_0028, 427.19971, 0.1561695784330368, 2877475.869
20210112_0029, 470.04090, 0.056008704006671906, 5145398.642
20210112_0030, 386.15464, 0.06412995606660843, 255790.483
20210112_0031, 411.03980, 0.20281155407428741, 1176458.578
20210112_0032, 369.43022, 0.09176618605852127, 674759.098
20210112_0033, 332.20432, 0.016037100926041603, 0.134
20210112_0034, 356.79343, 0.04533183574676514, 5146664.699
20210112_0035, 418.46612, 0.045428019016981125, 4809762.178
20210112_0036, 356.62394, 0.2082330286502838, 717322.470
20210112_0037, 575.14468, 0.0164044052362442, 4.507
20210112_0038, 408.01465, 0.09704165160655975, 1041317.186
20210112_0039, 362.01242, 0.10078603029251099, 1860111.151
20210112_0040, 395.48740, 0.10721149295568466, 1099434.156
20210112_0041, 380.35199, 0.08497138321399689, 271950.105
20210112_0042, 434.90131, 0.039940640330314636, 5128971.421
20210112_0043, 408.90801, 0.175653338432312, 2477927.083
20210112_0044, 383.65907, 0.04846753552556038, 1933381.847
20210112_0045, 384.30302, 0.06538350880146027, 385100.155
20210112_0046, 441.96727, 0.07824332267045975, 698108.153
20210112_0047, 379.24260, 0.04491156339645386, 270511.227
20210112_0048, 476.93071, 0.03746994957327843, 659452.249
20210112_0049, 443.21846, 0.060370102524757385, 1016914.250
20210112_0050, 419.19752, 0.10219249129295349, 320159.338
20210112_0051, 398.86196, 0.10364852845668793, 1153711.431
20210112_0052, 406.39141, 0.06984679400920868, 582030.922
20210112_0053, 442.50278, 0.14492997527122498, 1887627.968
20210112_0054, 436.31555, 0.1595713347196579, 1565051.014
20210112_0055, 398.95291, 0.021501941606402397, 0.086
20210112_0056, 449.99305, 0.10261037200689316, 1796002.279
20210112_0057, 372.18717, 0.07266691327095032, 396752.571
20210112_0058, 389.93092, 0.05708818882703781, 809831.875
20210112_0059, 364.01700, 0.018883027136325836, -2.121
20210112_0100, 498.39578, 0.05880870670080185, 2233790.233
20210112_0101, 417.08063, 0.06165722757577896, 904347.715
20210112_0102, 446.01949, 0.10232392698526382, 940906.214
20210112_0103, 386.06502, 0.17182084918022156, 1119483.982
20210112_0104, 398.95291, 0.043003883212804794, 0.086
20210112_0105, 390.03567, 0.19637253880500793, 2568649.001
20210112_0106, 402.07946, 0.10325496643781662, 983893.804
20210112_0107, 396.54317, 0.1753918081521988, 1432718.941
20210112_0108, 407.68073, 0.20093590021133423, 2556411.632
20210112_0109, 342.19037, 0.07859991490840912, 854712.087
20210112_0110, 378.03815, 0.06898589432239532, 1008406.790
20210112_0111, 395.70768, 0.15285173058509827, 1063391.110
20210112_0112, 439.02866, 0.12232533097267151, 1009321.007
20210112_0113, 339.32447, 0.18716774880886078, 2591139.307
20210112_0114, 400.00054, 0.12635478377342224, 4311952.149
20210112_0115, 424.62551, 0.12163510173559189, 922181.056
20210112_0116, 322.87734, 0.19366762042045593, 3276578.259
20210112_0117, 336.46409, 0.0962749570608139, 1293795.846
20210112_0118, 384.07302, 0.16564707458019257, 969871.825
20210112_0119, 307.62321, 0.1459217071533203, 3808063.985
20210112_0120, 398.90398, 0.06703594326972961, 2037646.325
20210112_0121, 392.11449, 0.12803730368614197, 2735471.032
20210112_0122, 364.06115, 0.09274044632911682, 239854.700
20210112_0123, 458.12944, 0.09323664009571075, 2305089.068
20210112_0124, 388.02924, 0.21784301102161407, 1081055.259
20210112_0125, 388.31797, 0.1033492460846901, 1489642.718
20210112_0126, 390.61707, 0.15168623626232147, 1029524.796
20210112_0127, 522.37243, 0.034296274185180664, 419154.031
20210112_0128, 327.80943, 0.033996373414993286, 468549.905
20210112_0129, 461.39502, 0.09341447055339813, 3545861.654
20210112_0130, 379.45076, 0.06716363877058029, 1581379.784
20210112_0131, 475.03133, 0.09259065985679626, 1015897.154
20210112_0132, 476.82096, 0.03756796568632126, 659311.566
20210112_0133, 447.74846, 0.05366809293627739, 2416004.329
20210112_0134, 357.32113, 0.06650933623313904, 1202271.708
20210112_0135, 390.51682, 0.16529247164726257, 2021601.577
20210112_0136, 425.13760, 0.17590214312076569, 1528700.661
20210112_0137, 339.66851, 0.11439157277345657, 1423875.666
20210112_0138, 387.60882, 0.11444991827011108, 2854544.834
20210112_0139, 418.08179, 0.07919800281524658, 1598475.447
20210112_0140, 379.14720, 0.2241286039352417, 1966383.081
20210112_0141, 372.05559, 0.3324437141418457, 2508188.499
20210112_0142, 370.48317, 0.054387837648391724, 2868832.330
20210112_0143, 427.77793, 0.059640564024448395, 2649503.290
20210112_0144, 362.85271, 0.22455920279026031, 350959.492
20210112_0145, 437.14069, 0.0215635746717453, 1.600
20210112_0146, 429.02602, 0.12244386225938797, 3483181.037
20210112_0147, 420.96182, 0.156936913728714, 2268796.087
20210112_0148, 451.56081, 0.17430055141448975, 2557570.915
20210112_0149, 389.00673, 0.11226198822259903, 1245199.447
20210112_0150, 364.01698, 0.028808381408452988, -3.465
