20190330_0001, 310.60412818238206, 117.21617126464844, 143659.22816777663, 37710044.0, -7211276.0, 0.2566439278602567, 72.84321864850467
20190330_0002, 311.51406985133366, 120.26868438720703, 153669.8925846355, 37707812.0, -7205599.0, 0.2566221509500008, 72.8472464966794
20190330_0003, 314.3461827706365, 123.46646118164062, 165838.6555031703, 37706320.0, -7201814.5, 0.2566076095411199, 72.84993295996873
20190330_0004, 303.55203390646125, 114.74642181396484, 146296.73373369488, 37704832.0, -7198030.0, 0.25659309646416634, 72.85261900373344
20190330_0005, 302.3680041470563, 112.31190490722656, 135546.91551386932, 37703344.0, -7194245.5, 0.2565785854564638, 72.85530596535739
20190330_0006, 301.77266439066653, 115.08674621582031, 153871.4675009817, 37701852.0, -7190461.0, 0.2565640502534135, 72.85798678690696
20190330_0007, 311.3284511117256, 39.40882873535156, 9548.829908772504, 37700364.0, -7186676.5, 0.25654954338475416, 72.86067494459489
20190330_0008, 297.40783577766433, 115.37377166748047, 132546.9427350561, 37698872.0, -7182891.5, 0.2565350116949564, 72.86336335161373
20190330_0009, 299.7680250708247, 115.19639587402344, 148631.1738916813, 37696636.0, -7177214.5, 0.2565132318005943, 72.86738967819576
20190330_0010, 299.470018348876, 112.49406433105469, 154496.26278700406, 37695148.0, -7173429.5, 0.25649873155414316, 72.8700794064681
20190330_0011, 318.20413528406186, 113.99382781982422, 169395.18571754813, 37693656.0, -7169644.5, 0.25648420711236736, 72.87276227006785
20190330_0012, 320.917429829514, 122.97227478027344, 169817.90110060107, 37692164.0, -7165859.5, 0.2564696847421387, 72.87545319539997
20190330_0013, 325.5461696477974, 64.28907775878906, 32125.233579442294, 37690672.0, -7162074.5, 0.2564551644438089, 72.87813725653946
20190330_0014, 303.6179768759783, 113.76560974121094, 152427.9778187698, 37689180.0, -7158289.5, 0.25644064621772994, 72.88082159596073
20190330_0015, 294.8283177791884, 116.83255767822266, 198530.5679427008, 37687688.0, -7154504.5, 0.25642613006425385, 72.8835139402847
20190330_0016, 293.4595224439606, 119.71409606933594, 158378.22349514745, 37685448.0, -7148826.5, 0.25640434596308725, 72.8875458685455
20190330_0017, 345.2980204348396, 117.3613052368164, 157702.03995292468, 37683956.0, -7145041.5, 0.2563898349927295, 72.89023245122813
20190330_0018, 325.4246672794376, 120.97137451171875, 197858.53936304778, 37682464.0, -7141256.0, 0.2563753254738471, 72.89291928409642
20190330_0019, 359.4448864145673, 114.6380386352539, 169407.0143844253, 37680972.0, -7137470.5, 0.25636081802977545, 72.89560636712274
20190330_0020, 347.49985374487426, 117.079833984375, 161047.80687975502, 37679476.0, -7133685.5, 0.25634628701090567, 72.89829370027941
20190330_0021, 303.9920705288901, 124.12156677246094, 196513.16213995186, 37677984.0, -7129900.0, 0.2563317837167029, 72.90098198256607
