20200601_0001, 276.61074, 0.03247980400919914, 1.200
20200601_0002, 398.95290, 0.03247980400919914, 1.878
20200601_0003, 303.23329, 0.03247980400919914, 0.192
20200601_0004, 524.85028, 0.03247980400919914, 0.077
20200601_0005, 388.12560, 0.03247980400919914, 2173325.127
20200601_0006, 398.95291, 0.011085961945354939, -0.016
20200601_0007, 393.15759, 0.015885384753346443, 1530645.962
20200601_0008, 336.35529, 0.018434569239616394, 11193414.042
20200601_0009, 309.02160, 0.019739944487810135, 398130.847
20200601_0010, 424.27039, 0.017379773780703545, 6298913.170
20200601_0011, 398.95289, 0.040925949811935425, 0.000
20200601_0012, 336.57141, 0.02518637105822563, 2463085.000
20200601_0013, 328.89069, 0.025727704167366028, 3319645.796
20200601_0014, 431.66536, 0.010316036641597748, 5700634.887
20200601_0015, 435.20389, 0.027041947469115257, 3245389.346
20200601_0016, 332.85115, 0.02345844730734825, 1228082.535
20200601_0017, 435.07761, 0.010052364319562912, 290664.817
20200601_0018, 303.23331, 0.01069329772144556, -0.786
20200601_0019, 379.39724, 0.022857708856463432, 3280479.485
20200601_0020, 364.01697, 0.015436012297868729, 0.166
20200601_0021, 690.65979, 0.017029061913490295, 6.352
20200601_0022, 413.21717, 0.017297998070716858, 5032694.788
20200601_0023, 445.83281, 0.010336870327591896, 1708959.894
20200601_0024, 364.01696, 0.01409650593996048, 0.014
20200601_0025, 398.95291, 0.017575861886143684, -1.547
20200601_0026, 328.03442, 0.01271272823214531, 444713.551
20200601_0027, 364.01696, 0.013042481616139412, 3.090
20200601_0028, 373.33196, 0.011834646575152874, 643995.642
20200601_0029, 369.11382, 0.01821097731590271, 705384.218
20200601_0030, 342.47239, 0.01845385506749153, 300418.568
20200601_0031, 305.16805, 0.011942565441131592, 1094484.405
20200601_0032, 366.85010, 0.02380092814564705, 625607.228
20200601_0033, 377.03468, 0.015389649197459221, 3487442.071
20200601_0034, 332.20431, 0.05460646003484726, -0.184
20200601_0035, 336.82545, 0.025329146534204483, 1170869.247
20200601_0036, 330.83849, 0.012223770841956139, 146282.073
20200601_0037, 406.92997, 0.011309191584587097, 1423348.260
20200601_0038, 437.14070, 0.018366161733865738, 1.336
20200601_0039, 364.01696, 0.024742169305682182, 0.014
20200601_0040, 398.95290, 0.019462326541543007, 1.676
20200601_0041, 426.20055, 0.015655340626835823, 1237733.784
20200601_0042, 471.53980, 0.014487101696431637, 912228.432
20200601_0043, 574.43756, 0.011254293844103813, 5719884.263
20200601_0044, 364.01696, 0.028916623443365097, 3.090
20200601_0045, 410.24444, 0.021586496382951736, 9594745.764
20200601_0046, 417.73946, 0.019544368609786034, 11066111.401
20200601_0047, 332.20431, 0.012293185107409954, -0.020
20200601_0048, 488.19868, 0.016311543062329292, 8105201.321
20200601_0049, 381.79357, 0.010933494195342064, 1415514.910
20200601_0050, 305.41339, 0.016533132642507553, 1888919.523
20200601_0051, 476.82096, 0.014549643732607365, 659311.566
20200601_0052, 467.55970, 0.02276298590004444, 4570234.838
20200601_0053, 362.29714, 0.011922119185328484, 201774.210
20200601_0054, 479.00381, 0.015044644474983215, -2.225
20200601_0055, 451.24480, 0.01609623432159424, 3522247.834
20200601_0056, 381.97067, 0.01609623432159424, 2147314.121
20200601_0057, 362.29710, 0.01159681286662817, 201782.797
20200601_0058, 357.67741, 0.023448310792446136, 1366333.292
20200601_0059, 411.77311, 0.031062662601470947, 975616.359
20200601_0100, 330.83706, 0.011649943888187408, 146431.875
20200601_0101, 402.33990, 0.026503559201955795, 1465215.699
20200601_0102, 363.35810, 0.023285623639822006, 2399278.035
20200601_0103, 385.95721, 0.014881915412843227, 2721815.679
20200601_0104, 536.67966, 0.015720965340733528, 4853856.018
