20181101_0000, 362.87991622333976, 110.42046356201172, 255991.5325155244, 35649332.0, -2505373.25, 0.2389000099789852, 76.28618775794513
20181101_0001, 377.2286238490709, 109.41200256347656, 297042.3639764371, 35647356.0, -2501301.0, 0.2388849440485991, 76.28925894767615
20181101_0002, 380.53754110787355, 115.94412231445312, 307328.0838861953, 35645352.0, -2497169.0, 0.23886966664029452, 76.29236866393153
20181101_0003, 374.4108633009936, 112.65037536621094, 285394.6990551198, 35643348.0, -2493036.75, 0.23885439209813455, 76.29548045702755
20181101_0004, 367.51621150621116, 119.12165832519531, 300876.79506952455, 35641372.0, -2488964.5, 0.23883933493607182, 76.29855276024165
20181101_0005, 371.23784678229566, 116.6272964477539, 297871.80951264006, 35639368.0, -2484832.25, 0.23882406631444436, 76.30166532333041
20181101_0006, 367.5009018017091, 119.3855209350586, 301410.8651174474, 35637360.0, -2480700.0, 0.2388087740010414, 76.30477824741855
20181101_0007, 372.3863100743262, 121.65470123291016, 317652.913124143, 35635384.0, -2476627.75, 0.23879372561432952, 76.30784650186607
20181101_0008, 368.9471621383456, 114.80614471435547, 271210.94918088, 35633380.0, -2472495.5, 0.2387784658971831, 76.31096185982052
20181101_0009, 368.8413241131678, 134.69186401367188, 319162.42960239033, 35631372.0, -2468363.0, 0.23876318237590016, 76.31407760598931
20181101_0010, 375.4841962579279, 119.59039306640625, 281563.3027197337, 35629392.0, -2464290.75, 0.238748116096395, 76.31714697573464
20181101_0011, 373.96982856764396, 116.29863739013672, 262651.35187559185, 35627388.0, -2460158.25, 0.2387328651736852, 76.3202651569512
20181101_0012, 372.08684427814467, 118.97660064697266, 270177.36563911045, 35625380.0, -2456026.0, 0.23871759068076695, 76.32337684868105
20181101_0013, 374.7004969714494, 119.8521728515625, 259351.63443227098, 35623400.0, -2451953.5, 0.23870253306925288, 76.32644905262862
20181101_0014, 376.2115931235407, 117.7977523803711, 282621.0714468162, 35621392.0, -2447821.0, 0.2386872643898103, 76.32956151640826
20181101_0015, 380.2007961587629, 115.01114654541016, 259127.6069938604, 35619380.0, -2443688.5, 0.2386719720259327, 76.33268121957065
20181101_0016, 388.33392556340453, 118.20916748046875, 307495.7252009749, 35617400.0, -2439616.0, 0.23865692320475201, 76.33574935504429
20181101_0017, 382.05357701342456, 117.92321014404297, 301863.7778620882, 35615392.0, -2435483.25, 0.2386416633330192, 76.33886464559725
20181101_0018, 387.3941433260169, 116.0929946899414, 277259.5663117404, 35613380.0, -2431350.75, 0.23862637988805757, 76.34198032539395
20181101_0019, 384.1211934681149, 113.8811264038086, 280683.53245709836, 35611400.0, -2427278.25, 0.23861133986243013, 76.34505642879596
20181101_0020, 371.1991926846822, 121.84439086914062, 281942.9125114432, 35609388.0, -2423145.5, 0.23859606224289834, 76.348172881057
20181101_0021, 371.996590181217, 124.390625, 302697.4403062196, 35607376.0, -2419013.0, 0.23858078772585656, 76.35128451334445
20181101_0022, 370.33372216158074, 118.93433380126953, 253762.33978004745, 35605396.0, -2414940.25, 0.2385657563854883, 76.3543566061794
20181101_0023, 377.53059968830934, 112.55327606201172, 230501.749686321, 35603384.0, -2410807.5, 0.23855048769802625, 76.35747586117434
20181101_0024, 375.745503916157, 117.7947769165039, 259120.2317581491, 35601372.0, -2406674.75, 0.23853522200150054, 76.36059550562122
20181101_0025, 376.20251398199315, 122.925537109375, 290159.02027514094, 35599388.0, -2402602.0, 0.23852017279112844, 76.36366353715029
20181101_0026, 373.60237796622596, 113.9175796508789, 279262.5214015985, 35597372.0, -2398469.25, 0.23850488636222045, 76.36678562325385
20181101_0027, 393.9308567279613, 118.7694320678711, 291680.31060536567, 35595360.0, -2394336.5, 0.23848962960231762, 76.3699012246676
20181101_0028, 402.73930149421716, 114.47399139404297, 296195.4603996188, 35593376.0, -2390263.5, 0.2384745890903923, 76.3729772516871
20181101_0029, 386.9805928200627, 120.8008804321289, 302946.8873159309, 35591360.0, -2386130.75, 0.23845931160110445, 76.37609529641378
20181101_0030, 408.9764669725759, 113.39827728271484, 289243.30122087535, 35589348.0, -2381998.0, 0.23844406378726354, 76.379212089559
20181101_0031, 373.4192470947067, 113.15963745117188, 271387.9212053569, 35587360.0, -2377925.0, 0.2384290054119291, 76.38228405949667
20181101_0032, 367.20756086717074, 110.16239166259766, 258634.84577923897, 35585344.0, -2373792.0, 0.23841373675803065, 76.38540327005732
20181101_0033, 367.24379414269157, 109.0679702758789, 233130.2137526951, 35583328.0, -2369659.0, 0.23839847110225118, 76.3885245408675
20181101_0034, 365.4532644787681, 111.82505798339844, 238581.10446224693, 35581344.0, -2365586.0, 0.23838344822569388, 76.39159765997417
20181101_0035, 366.09201652524126, 108.34120178222656, 251874.94335017592, 35579324.0, -2361453.0, 0.23836816184614126, 76.3947128341023
20181101_0036, 365.4350930136633, 114.53265380859375, 234839.9341115183, 35577308.0, -2357320.0, 0.23835290514455948, 76.3978352718858
20181101_0037, 357.7017797095208, 114.45111083984375, 234026.56052777133, 35575320.0, -2353247.0, 0.2383378644134946, 76.40091121095992
20181101_0038, 374.2422027985415, 113.05596923828125, 238191.25384019027, 35573304.0, -2349114.0, 0.23832261366968532, 76.40402922372446
20181101_0039, 369.28992669430744, 109.20982360839844, 218546.93224659562, 35571284.0, -2344980.75, 0.23830733913631916, 76.40714595691306
20181101_0040, 366.42551330029295, 104.33482360839844, 204637.83149741657, 35569296.0, -2340907.75, 0.23829230723600625, 76.41022469090393
20181101_0041, 364.7882932204294, 108.59616088867188, 255030.2154590068, 35567276.0, -2336774.5, 0.23827703866380046, 76.41334554407487
20181101_0042, 352.6635405229871, 110.3615951538086, 244767.4938576246, 35565256.0, -2332641.25, 0.23826177309485636, 76.41646511728493
